Campaign,Project,Item,ItemId,Asset,AssetId,AssetStatus,DownloadUrl,Transcription,Tags
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; Undated",mss37820031,mss37820031-1,9583,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:10:0001/full/pct:100/0/default.jpg,"Branch Rickey - Baseball File - Scouting Reports - undated
Box 54, Folder 10",folder
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; Undated",mss37820031,mss37820031-2,9584,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:10:0002/full/pct:100/0/default.jpg,"James Blight -2-

Our own scout, Mozzali, knows the player and supports DeSautel's estimate of the player's ability.  My conversation with DeSautel and my visit with Mr. Blight, Jim's father, leads me to believe quite positively that both Gene and Mr. Blight expect a big bonus.  With what I know about the Cardinal club in the signing of first year players for 1965, this boy Jim Blight might be worth a competitive bonus and retention by the Cardinal club.  He is a bigger, stronger pitcher than most pitchers you will see in high schools anywhere.
     On a first look, he is more impressive than Briles.
     Mr. Blight told me that his boy had never thrown the curve ball ""prior today"".  That was amazing to me until Gene DeSautel told me that the boy just learned the curve ball this present season under his (DeSautel's) tutelage.  His curve is now and then a corking curve, - good velocity and a quick break. Jim is bound to go places in the major leagues, and is worth a competitive bonus figure if there is any way to retain him. That's the problem and that's the challenge to our policy of signing first year men.
     He lost his game in this championship contest, - losing to Midland 6 to 5, - horrible support. His club plays three more games.  I would like to have Bing in the picture immediately.  I would like him to find out directly from DeSautel what Gene's relationship is with the player and whether or not he, DeSautel, is in position to act as our agent in signing the player.  A",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; Undated",mss37820031,mss37820031-3,9585,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:10:0003/full/pct:100/0/default.jpg,"James Blight -3-
liberal sum could be paid to DeSautel on condition that St. Louis
gets the contract. I suggest this first step simply because I
believe DeSautel may have a binding arrangement with Mr. Blight
and the boy to handle all negotiations. If so, we should deal first
with DeSautel. If negotiations resulted in a St. Louis option
exercisable on a given date subsequent to his last high school game,
then I would like to go with Bing to see the player again.
Jim Blight is a fine prospective major league pitcher, 
ranking high with all the boys we have seen in recent times.
If an arrangement could be made in this Jim Blight case
similar to the one Bing has proposed in deal with Leonard Boyer
whereby the boy spends this summer on a gentleman's agreement 
basis in the Basin League, then and in that event I would be willing
to enter the substantial bonus field in our effort to get the player.
This boy is not a 'hope so' player, - one of the 'might be's'. 
Excluding some physical disability or an act of God, this boy is sure 
to find a place as a regular on some major league pitching staff
surely within two or three years. He can't miss.
If an option can be arranged, that would give us exclusive 
rights. We should then be able to see the player in all three of his
remaining games and I would have the change to work with him
privately. Under the circumstances and in the surroundings on the
occasion of my visit, I didn't think it advisable to go further in
conversation with Mr. Blight or DeSautel than I did go at that time.
I would like very much to have a private workout with Jim Blight",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; Undated",mss37820031,mss37820031-4,9586,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:10:0004/full/pct:100/0/default.jpg,"James Blight -4-

and I hope we can get an option on almost any terms that would enable us to go the full route on a complete investigation of the player. 

BRANCH RICKEY",James Blight
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; Undated",mss37820031,mss37820031-5,9587,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:10:0005/full/pct:100/0/default.jpg,"Leon ""Duke"" Carmel
I hope my later report on Duke Carmel will read differently from this one. This is a tragic case of a fine physical specimen and a most likable person failing as a major league player.
He has had 5 full years in professional baseball and he is now 25 years of age, and he has always hit left handed and has always hit from the same batting box position. His rear foot -- the left one -- the toe of his left foot is 28"" from a line drawn at right angles to this plate position. He could not reach the outside of the plate with both hands on the bat and yet he has held that position for 5 full years.
Last year he hit .243 at Jacksonville. He is a power hitter -- plenty of power particularly, of course, to the right field,  but he hits the long ball to left also.
He shows no aptitude whatever to the suggestions made by Manager Keane or Vernon Benson or anyone else.
To draw a comparison, when Buchek was turned from a righthand hitter to a lefthand hitter -- on the first 12 pitches he made contact upon every pitch and contunued to get the bat and ball together almost without exception. When Duke was turned over from a lefthander to a righthander, he missed the first 11 good pitches and hit the 12th and missed the next 6 -- and I mean he missed them. He was not swinging hard. He was instructed to just simply get the bat and ball together as though he were in a pepper game. He simply could not hit the ball at all.
He did better hitting left handed when told to hit with ""intent"" meaning pulling or pushing the ball but not at all to compare with either Gagliano or Buchek.
-more-
",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; Undated",mss37820031,mss37820031-6,9588,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:10:0006/full/pct:100/0/default.jpg,"Leon ""Duke"" Carmel -- 2
The inside pitch below his beltline gives him serious trouble even from the Dudley machine. It could be true that he has been so disadvantaged for 5 years in playing the outside pitching that when the ball comes inside he has consistently either taken the pitch and perhaps a called strike, or has hit it on the handle and this causes him to be unable to handle the inside pitch.
He frequently misses it altogether.
He is married and has several children -- comes from an economically low family on the other side of the tracks in Brooklyn. Married to a very charming and lovable wife. Knows nothing except baseball and would give his soul to make good.
He has the sympathy of his manager and coaches and he certainly has mine.
I am simply non-plussed as to how to help this fellow.
At the present time, he should be kept at the pitching machines constantly.
Manager Keane tells me that we do not have at present any acceptable substitution at first base; that Duke Carmel can do the fielding job splendidly; that is, his arm is very good and his running speed very good.
A left hand pinch hitter is highly desirable on a Cardinal Club and Duke's power to right field makes the right field roof as easily reached by Duke as most boys make singles.
It is sorrowfully tragic to have him fail, but he certainly cannot help this club as a batsman with his present rating.
I hope that in three or four weeks from now I can write a different story.",Johnny Keane; Johnny Keane; Duke Carmel; Leon Carmel
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; Undated",mss37820031,mss37820031-7,9589,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:10:0007/full/pct:100/0/default.jpg,"Daniel Jaster -3-

The boy is definitely a major league pitching prospect with a big, strong, active body, born only 17-1/2 years ago.
In the olden days when we had Class C and D Clubs, he could by the end of his first season in C or D doubtless become a winning pitcher.  I would not dare to send him above that classification in his first assignment.  His control would not support it, - neither would his 'stuff', except his fast ball. (Not once in the seven innings did he throw a change of speed pitch).
He could not now help Tulsa or Jacksonville.  He would indeed be very crude and nervous in either place.  If he were to be signed by the St. Louis club, it would be necessary for him to be retained on its active list in 1965 or lose him at $8,000.  He does not now have the control such as Bakenhaster has and I think baseball people who know both players would generally agree that Bakenhaster is a much quicker prospect than Daniel.
I met Daniel's coach.  He was simply a salesman, - ""better than Larry, etc. etc.""
I cite the Bakenhaster comparison simply to imply that the Cardinal club can find and probably will find quicker prospects as first year men than Daniel.  Dowling is far ahead of Daniel in poise and control, know how, and stuff.
If it were not for the draft rule on first year players, I would be willing to go into the competitive market for Daniel's contract.  I do not recommend a high bonus for Daniel.  It simply means a handicap to the Cardinal club in 1965 or the loss of the player at $8.000.
",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; Undated",mss37820031,mss37820031-8,9590,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:10:0008/full/pct:100/0/default.jpg,"Daniel Jaster -4-

If some other club gets him, and doubtless that will happen, then such club will be the under the same handicap. It must keep him on its own so-called active list or lose him to some other club at $8,000. I would rather see the Cardinals in a position to take the player on a draft claim in 1965 than I would to see the club take the money loss itself. 

BRANCH RICKEY",Daniel Jaster
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; Undated",mss37820031,mss37820031-9,9591,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:10:0009/full/pct:100/0/default.jpg,"Player Weaknesses for Florida Winter League Program

Johnny Lewis

Work on fielding, Doesn't charge ball, plays ground balls safely first.   Should work on getting better jump on ball in outfield.

Uppercuts ball.  His ball is low and away.  Has trouble with the high pitch.  Needs shorter stroke.  Is too far from plate and takes too many pitches.",Johnny Lewis; Florida Winter League
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; Undated",mss37820031,mss37820031-10,9592,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:10:0010/full/pct:100/0/default.jpg,"WATKINS - Just about what I said on previous report.  Good fast
ball.  Gives the impression of knowing how to pitch.  Has two or
three different deliveries.  Has good deal of finish.  Not a kid.
If he can get $10,000 he should take it.  On the other hand, he might be a good pticher in our organization.  I like him but I am not willing to pay the ten thousand.",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; Undated",mss37820031,mss37820031-11,9593,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:10:0011/full/pct:100/0/default.jpg,"WENTZEL - Outfielder

An older fellow, big, strong.  This fellow also gives you his 
very best.  Not young.  Sewell says he is a good man to have around, - a 
good team man.

THOMAS - Outfielder

He can DO EVERYTHING.  Perfect form at the plate, and a lot of
power.   Should be able to hit any kind of pitching.   Both Joe Brown and
Rip Sewell tell me he is a good fellow on the club, - a team player, wants
to win.  Runs in and out from his position all the time, and his interest
is just not put on.  I think he really means it.  I have never seen him
throw the ball low enough to any base or the home plate.  He is an ""Andy-
Over"" thrower, yet his arm is strong.  If he would throw the ball down, 
he might then be accurate with it.  Sewell says he is accurate, but he has
never shown accuracy to me.  He is a distance thrower.  Can run good
enough, and he never loafs.  I like his potentialities.

He, too, is not daring. He assumes, for example, that the outfielder
is going to get the ball, and he doesn't overrun the base as far
as he should.  There are a lot of things he doesn't know.  He could stand
a lot of correct coaching; illustrustion:  When running off third base
with a runner on first, - every time the pitcher threw to first, he started
back to third.  He should, with great daring, start for home.  If a wild 
throw is made to first, or missed, he could easily score, but he is back on
the bag.  In other words, he moves exactly in the wrong direction on this
play.  He shifts very short distances on the different batters.  This 
may be due first to lack of knowledge of the hitters, or, second, it can be
that the opposing team, in the few games I have observed, all hit to the same
spot.

""Whom the Lord loveth, he chasteneth."", and great players whom
management would like to see in Pittsburgh are to be found fault with if
they are not as good as they should be.

And, finally, one more possible criticism.  With the score
nothing to nothing, and a runner in scoring distance, he fails to take a
chance.  On a short fly ball that he could have caught, I am sure, if he
had made a dive, he failed to do so.  He, too, may not have championship
adventure in his soul.  I do not know about it.

If this team had a couple of ace pitchers, they could make a big
stir in the Southern League race, and easily go into the play-offs, and
that is my fault. I want everybody to do their best to help me find these
pitchers. 

BRANCH RICKEY",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1963; A-B",mss37820019,mss37820019-1,9959,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-053:11:0001/full/pct:100/0/default.jpg,"BRANCH RICKEY     BASEBALL FILE     SCOUTING REPORTS     1963     A-B

Box 53     Folder 11",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1963; A-B",mss37820019,mss37820019-2,9960,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-053:11:0002/full/pct:100/0/default.jpg,"Cincinnati, Ohio
May 2, 1963
Cincinnati vs Milwaukee



AARON, HANK

Surely one of the greatest hitters in baseball today. Can hit late with power, - good wrists. But in spite of his hitting record and admitted power ability, one cannot help think that Aaron is frequently a guess hitter. Will take three strikes down the middle and in fact frequently acts frozen on pitches. For years I have believed and I still believe that Aaron has more trouble with the breaking stuff. He stands close enough to the plate to pull the outside ball and does pull it. However, he is a foot length further from the plate than Frank Robinson of Cincinnati.

BRANCH RICKEY",scoutingreport; branchrickey; scoutingreport; scoutingreport; brooklyndodgers; Frank Robinson; baseballscouting; hankaaron; branchrickey; brooklyndodgers; baseballscouting; hankaaron; hankaaron; baseballscouting; Frank Robinson; brooklyndodgers; branchrickey
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1963; A-B",mss37820019,mss37820019-3,9961,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-053:11:0003/full/pct:100/0/default.jpg,"September 11, 1963
Indianapolis, Indiana
Indianapolis vs Atlanta

ACKLEY, FRITZ (Indianapolis Pitcher)

A good sized 26 year old right hand pitcher for
Indianapolis. Wide reputation and supporting record
as leading pitcher in the International League in 1963.
Shows good fast ball.  Generally speaking, this boy is  
a low ball pitcher. He does not impress me at all as a 
control or spot pitcher.  Curve ball is a weakling.
Small amount of break but good velocity.  Seldom uses it.
Chicago regards him highly. I would not risk trading
any known player asset for Ackley, - except on my own
terms.  There would be no trading negotiations.

BRANCH RICKEY

cc - Mr. Bing Devine",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1963; A-B",mss37820019,mss37820019-4,9962,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-053:11:0004/full/pct:100/0/default.jpg,"Cleveland, Ohio
July 24, 1963
Cleveland vs Minnesota

ADCOCK, JOE     (Cleveland First Baseman)

He is through.  Not desirable as a gift.


BRANCH RICKEY

cc - Mr. Bing Devine",Joe Adcock; Bing Devine
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1963; A-B",mss37820019,mss37820019-5,9963,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-053:11:0005/full/pct:100/0/default.jpg,"September 10, 1963
Indianapolis, Indiana


ALLEN,     (Outfielder with Arkansas)

Rollie Hemsley at Indianapolis, Bill Adair at Toronto, Larry Shepard at Columbus, Kerby Farrell at Buffalo and Harry Walker at Atlanta all believe that outfielder Allen is the best major league prospect in the International League.  A colored boy, very young, and belongs to Philadelphia.  He has extraordinary power to all fields.  Arm not great, but adequate.  Highly desirable in any deal with Philadelphia.  I am sorry not to have seen this boy in action, but rating given to the player by baseball men generally puts him immediately as a regular in any major league outfield.  I would risk a heavy deal to have the Cardinals get this player.


BRANCH RICKEY

cc - Mr. Bing Devine",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1963; A-B",mss37820019,mss37820019-6,9964,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-053:11:0006/full/pct:100/0/default.jpg,"Cleveland, Ohio
July 24, 1963
Cleveland vs Minnesota

ALLEN, BERNIE     (Minnesota Infielder)

Tall boy from Purdue.  Left hand hitter,
has power and I believe he can outrun Rollins.  I doubt if he is a .300 hitter.  Hit .269 in 1962.  Not hitting a lick this year, but I would rate him above average for power.


BRANCH RICKEY

cc - Mr. Bing Devine",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1963; A-B",mss37820019,mss37820019-7,9965,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-053:11:0007/full/pct:100/0/default.jpg,"Cleveland, Ohio
July 24, 1963
Cleveland vs Minnesota

ALLISON, BOB     (Minnesota Outfielder)

A .275 hitter with exceptional power.  Looks the part of a great athlete.  Right hander all the way.  He has everything it takes to be a long time major league regular.


BRANCH RICKEY

cc - Mr. Bing Devine
",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1963; A-B",mss37820019,mss37820019-8,9966,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-053:11:0008/full/pct:100/0/default.jpg,"August 6, 1963
New York, N. Y.
St. Louis vs New York Mets

ALTMAN, GEORGE

I would not give up on Altman at the present time, and I would not talk him down.  He surely has potential in the market.  The Cardinals' need of depth in outfielding is another reason for holding Altman.  In any event, he should not be traded at low ebb.  It is possible to change this player's thinking.


BRANCH RICKEY

cc - Mr. Bing Devine",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1963; A-B",mss37820019,mss37820019-9,9967,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-053:11:0009/full/pct:100/0/default.jpg,"Cleveland, Ohio
July 24, 1963
Cleveland vs Minnesota

ALVIS, MAX     (Cleveland Infielder)

This player is in a class by himself.  A 25 year old right hander who ought to do everything.  He can run, - run like the dickens and he can throw and he has power.  Looks and acts the part of a confident finished player.  A half dozen Alvises on a club would win a pennant.


BRANCH RICKEY

cc - Mr. Bing Devine
",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1963; A-B",mss37820019,mss37820019-10,9968,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-053:11:0010/full/pct:100/0/default.jpg,"April 13, 1963
St. Louis vs. Phillies

CALLISON, JOHN     (Philadelphia Outfield)
TAYLOR, TONY         (Philadephia Infielder)
AMARO, REUBEN     (Philadelphia Infielder)

CALLISON and TAYLOR are fine major league players.  TONY TAYLOR is a much underrated player and a very desirable man on any championship club.

AMARO, likewise, is an underrated player.


BRANCH RICKEY
",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1963; A-B",mss37820019,mss37820019-11,9969,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-053:11:0011/full/pct:100/0/default.jpg,"July 23, 1963
Toronto, Canada
Toronto vs Atlanta

ANDERSON, ""SPARKY"" (Toronto Second Baseman)

Of not interest.

BRANCH RICKEY

cc - Mr. Bing Devine",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1963; A-B",mss37820019,mss37820019-12,9970,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-053:11:0012/full/pct:100/0/default.jpg,"Brunswick, Ga.
July 29, 1963
Brunswick vs Moultrie

ANTHON, FRED (Brunswick Infielder)

I don't believe this fellow will go anywhere. Cannot do anything exceptionally and he is a puny hitter. If you were to be pushed for space on account of player limit, give this chap his unconditional release.

BRANCH RICKEY

cc - Mr. Bing Devine",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1963; A-B",mss37820019,mss37820019-13,9971,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-053:11:0013/full/pct:100/0/default.jpg,"August 2, 1963
Brunswick, Ga.

ANTHON, FRED

Every man took enthusiastic part in the running starts and also the 50 yard dashes this forenoon, - everyone except Anthon. He played nine innings last night, and he will play fourteen innings tonight but he could not take part in the dashes, - an ailing ankle. He looks to me like a below average runner.

BRANCH RICKEY

cc - Mr. Bing Devine",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1963; A-B",mss37820019,mss37820019-14,9972,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-053:11:0014/full/pct:100/0/default.jpg,"New York, N. Y.
July 25, 1963
Los Angeles (AL) vs New York (AL)

ARROYO, LUIS (New York Yankee Pitcher)

Have been well acquainted with this pitcher for many years. We don't want him at any price. I would rather have Shantz. We don't want Arroyo even if he has a tremendous year at Richmond.

BRANCH RICKEY

cc - Mr. Bing Devine",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1963; A-B",mss37820019,mss37820019-15,9973,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-053:11:0015/full/pct:100/0/default.jpg,"September 7, 1963
Tulsa, Oklahoma
Tulsa vs Amarillo

AUST, DENNIS

Almost any young pitcher may become a major leaguer, but this fellow is among the unlikely ones. Fair stuff. 22 year old right hander. Acts indifferent, has the reputation of being lazy. Unless he gets an additional pitch, - no chance.

I am told that Aust is a playboy; also that he favors a poor slider that hurts him much more than it helps him. Most sliders do.

BRANCH RICKEY

cc - Mr. Bing Devine",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1963; A-B",mss37820019,mss37820019-16,9974,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-053:11:0016/full/pct:100/0/default.jpg,"April 20, 1963
Philadelphia, Pa.
St. Louis vs. Philadelphia

AVERILL, EARL (Philadelphia Catcher)

Not a good receiver.  I don't want him, - ever. Might be a pretty good hitter, - maybe so. That lets him out.

BRANCH RICKEY

",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1963; A-B",mss37820019,mss37820019-17,9975,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-053:11:0017/full/pct:100/0/default.jpg,"Cleveland, Ohio
July 24, 1963
Cleveland vs Minnesota

AZCUE, JOE (Cleveland Catcher)

Young catcher, only 23, 6' tall, weighs about 190. Active catcher. Looks very good defensively. Right hand hitter. Doubtful power. A Cuban. Would take him as a 'throw in' anytime.

BRANCH RICKEY

cc - Mr. Bing Devine
",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1963; A-B",mss37820019,mss37820019-18,9976,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-053:11:0018/full/pct:100/0/default.jpg,"August 13, 1963
Bismark, North Dakota

BAKENHASTER, DAVE

I was very anxious to see this boy but he was ailing and couldn't work out. In fact, he was not in uniform.

BRANCH RICKEY

cc - Mr. Bing Devine",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1963; A-B",mss37820019,mss37820019-19,9977,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-053:11:0019/full/pct:100/0/default.jpg,"St. Louis, Missouri
May 1, 1963
St. Louis vs Chicago

BANKS, ERNIE (Chicago First Baseman)

Former shortstop, now first baseman with Chicago Cubs.  Power batsman, home run hitter, 32 years old and has slowed up somewhat.

BRANCH RICKEY",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1963; A-B",mss37820019,mss37820019-20,9978,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-053:11:0020/full/pct:100/0/default.jpg,"April 22, 1963
Houston, Texas
St. Louis vs Houston

BATEMAN, JOHN  (Houston Catcher)

Not a fast runner.  I believe he is well below average.  This boy can throw, a great hustler, and his form at bat is good.

BRANCH RICKEY",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1963; A-B",mss37820019,mss37820019-21,9979,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-053:11:0021/full/pct:100/0/default.jpg,"Cleveland, Ohio
July 24, 1963
Cleveland vs Minnesota

BATTEY, EARL  (Minnesota Catcher)

A big colored catcher.  Looks overweight, but has remarkable action.  Quick and has power at the plate, plenty of it.  Looks like he likes to play.  I can imagine him in a World Series.

BRANCH RICKEY

cc - Mr. Bing Devine",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1963; A-B",mss37820019,mss37820019-22,9980,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-053:11:0022/full/pct:100/0/default.jpg,"March 15, 1963

BAUTA, ED

Does this fellow have a fast ball?  And if he does, then it becomes important to ask whether or not he ever throws it.

BRANCH RICKEY",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1963; A-B",mss37820019,mss37820019-23,9981,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-053:11:0023/full/pct:100/0/default.jpg,"March 19, 1963
St. Petersburg, Fla.

BAUTA, ED

I have just read overy my previous report on Bauta.  He should be seen further before any decision.  If he can really throw a good fast ball and will do it, I think he will help our club.

BRANCH RICKEY",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1963; A-B",mss37820019,mss37820019-24,9982,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-053:11:0024/full/pct:100/0/default.jpg,"March 31, 1963

BAUTA, ED

Several scouts who know this Cuban pitcher Bauta personally and professionally for years agree that his physical performance as a pitcher should have been much better than the records show. They agree that he is an awkward, uncoordinated hypochondriac, - always either ailing or something wrong.  Some doubt that he has a great fast ball.  He believes he is a bit stupid, - slow to learn anything.  Howie Haak, who discovered Bauta, says that if he has a fast ball, he won't use it.  I have seen Bauta in four performances, - a few innings each time and my limited observation would lead me to support the viewsof either D'Arcos or Haak or both.

Here is a big fellow, 6'3"", who has had seven full seasons of pitching in professional baseball.  Last year (1962) he pitched 32 innings for the Cardinals and walked 21 men.  In the latter part of the season he pitched 46 innings for Atlanta and walked on an average of only three men to the game.  His record at Atlanta was very good.

I deeply hope that further exposure of this pitcher before the opening of the season will enable management to know more of him.

This pitcher is past 28 years of age, - just the right time in years to become a good pitcher.

I tried very hard to converse with Bauta.  He didn't seem to understand me and I certainly couldn't understand him.

BRANCH RICKEY",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1963; A-B",mss37820019,mss37820019-25,9983,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-053:11:0025/full/pct:100/0/default.jpg,"September 2, 1963
Chicago, Illinois
Chicago White Sox vs Los Angeles

BAUMANN, FRANK  (White Sox Pitcher)

Left hander.  He either had a bad arm the day I saw him or no speed.  Fair curve ball.  If he was sound when I saw him, then I don't want him.

BRANCH RICKEY

CC - Mr. Bing Devine",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1963; A-B",mss37820019,mss37820019-26,9984,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-053:11:0026/full/pct:100/0/default.jpg,"August 6, 1963
New York, N. Y.
St. Louis vs New York Mets

BEARNARATH, LAWRENCE  (New York Mets Pitcher)

I think this boy has a major league future as a pitcher.

BRANCH RICKEY

cc - Mr. Bing Devine",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1963; A-B",mss37820019,mss37820019-27,9985,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-053:11:0027/full/pct:100/0/default.jpg,"September 7, 1963
Tulsa, Oklahoma
Tulsa vs Amarillo

BEAUCHAMP, JIM

Tall, 23 year old, right hand hitting
player, originally an outfielder. Serious shoulder
dislocation has given him practically two years of
inability to throw. Arm is improving rapidly so he
says. He now throws without any pain whatever.
However, velocity is below average. He throws
naturally and I believe is arm will continue to improve

He can hit with power, - lots of power.
Mostly fly balls and can reach the fences easily.
The most impressive thing about Jim is his running
speed. He can really run, - long stride.

Good character, high intelligence. He is
scheduled to go with Benson to San Domingo this
coming winter. I hope Benson will play him at first
base. He surely can go major league.

At present his greatest weakness is the curve
ball. He misses it. It bothers him. He strikes
out on it. He needs to have a lot of curve ball
pitching in batting practice. I doubt if he can
help very much as a member of the Cardinal club in
1964, but sooner or later he surely will help any
major league club.

BRANCH RICKEY

cc - Mr. Bing Devine",Tulsa; San Domingo; Jim Beauchamp; Amarillo; Bing Devine; Benson; Cardinals; Branch Rickey
